Id,full_scorecard,Season,team1,team2,team1_score,team2_score,toss_winner,toss_choice,winner,margin,man_of_the_match,stadium,place,winner_update,Season_update
160,https://stats.espncricinfo.com/ci/engine/match/1216507.html,2020,Sunrisers Hyderabad,Rajasthan Royals,158,163,Sunrisers Hyderabad,Bat,Royals,5 wickets,Rahul Tewatia,Dubai International Cricket Stadium,Dubai,Rajasthan,2020
161,https://stats.espncricinfo.com/ci/engine/match/1216529.html,2020,Delhi Capitals,Mumbai Indians,162,166,Delhi Capitals,Bat,Mumbai,5 wickets,Quinton de Kock,Zayed Cricket Stadium,Abu Dhabi,Mumbai,2020
162,https://stats.espncricinfo.com/ci/engine/match/1216540.html,2020,Royal Challengers Bangalore,Kolkata Knight Riders,194,112,Royal Challengers Bangalore,Bat,RCB,82 runs,AB de Villiers,Sharjah Cricket Stadium,Sharjah,Banglore,2020
163,https://stats.espncricinfo.com/ci/engine/match/1216528.html,2020,Chennai Super Kings,Sunrisers Hyderabad,167,147,Chennai Super Kings,Bat,Super,20 runs,Ravindra Jadeja,Dubai International Cricket Stadium,Dubai,Chennai,2020
164,https://stats.espncricinfo.com/ci/engine/match/1216543.html,2020,Delhi Capitals,Rajasthan Royals,161,148,Delhi Capitals,Bat,Capitals,13 runs,Anrich Nortje,Dubai International Cricket Stadium,Dubai,Delhi,2020
165,https://stats.espncricinfo.com/ci/engine/match/1216531.html,2020,Royal Challengers Bangalore,Kings XI Punjab,171,177,Royal Challengers Bangalore,Bat,Kings,8 wickets,KL Rahul,Sharjah Cricket Stadium,Sharjah,Punjab,2020
166,https://stats.espncricinfo.com/ci/engine/match/1216526.html,2020,Kolkata Knight Riders,Mumbai Indians,148,149,Kolkata Knight Riders,Bat,Mumbai,8 wickets,Quinton de Kock,Zayed Cricket Stadium,Abu Dhabi,Mumbai,2020
167,https://stats.espncricinfo.com/ci/engine/match/1216522.html,2020,Rajasthan Royals,Royal Challengers Bangalore,177,179,Rajasthan Royals,Bat,RCB,7 wickets,AB de Villiers,Dubai International Cricket Stadium,Dubai,Banglore,2020
168,https://stats.espncricinfo.com/ci/engine/match/1216509.html,2020,Chennai Super Kings,Delhi Capitals,179,185,Chennai Super Kings,Bat,Capitals,5 wickets,Shikhar Dhawan,Sharjah Cricket Stadium,Sharjah,Delhi,2020
169,https://stats.espncricinfo.com/ci/engine/match/1216512.html,2020,Kolkata Knight Riders,Sunrisers Hyderabad,163,163,Sunrisers Hyderabad,Field,Tied,Tied,Lockie Ferguson,Zayed Cricket Stadium,Abu Dhabi,Tied,2020
170,https://stats.espncricinfo.com/ci/engine/match/1216517.html,2020,Mumbai Indians,Kings XI Punjab,176,176,Mumbai Indians,Bat,Tied,Tied,KL Rahul,Dubai International Cricket Stadium,Dubai,Tied,2020
171,https://stats.espncricinfo.com/ci/engine/match/1216533.html,2020,Chennai Super Kings,Rajasthan Royals,125,126,Chennai Super Kings,Bat,Royals,7 wickets,Jos Buttler,Zayed Cricket Stadium,Abu Dhabi,Rajasthan,2020
172,https://stats.espncricinfo.com/ci/engine/match/1216546.html,2020,Delhi Capitals,Kings XI Punjab,164,167,Delhi Capitals,Bat,Kings,5 wickets,Shikhar Dhawan,Dubai International Cricket Stadium,Dubai,Punjab,2020
173,https://stats.espncricinfo.com/ci/engine/match/1216494.html,2020,Kolkata Knight Riders,Royal Challengers Bangalore,84,85,Kolkata Knight Riders,Bat,RCB,8 wickets,Mohammed Siraj,Zayed Cricket Stadium,Abu Dhabi,Banglore,2020
174,https://stats.espncricinfo.com/ci/engine/match/1216518.html,2020,Rajasthan Royals,Sunrisers Hyderabad,154,156,Sunrisers Hyderabad,Field,Sunrisers,8 wickets,Manish Pandey,Dubai International Cricket Stadium,Dubai,Hyderabad,2020
175,https://stats.espncricinfo.com/ci/engine/match/1216521.html,2020,Chennai Super Kings,Mumbai Indians,114,116,Mumbai Indians,Field,Mumbai,10 wickets,Trent Boult,Sharjah Cricket Stadium,Sharjah,Mumbai,2020
176,https://stats.espncricinfo.com/ci/engine/match/1216497.html,2020,Kolkata Knight Riders,Delhi Capitals,194,135,Delhi Capitals,Field,KKR,59 runs,Varun Chakravarthy,Zayed Cricket Stadium,Abu Dhabi,Kolkata,2020
177,https://stats.espncricinfo.com/ci/engine/match/1216498.html,2020,Kings XI Punjab,Sunrisers Hyderabad,126,114,Sunrisers Hyderabad,Field,Kings,12 runs,Chris Jordan,Dubai International Cricket Stadium,Dubai,Punjab,2020
178,https://stats.espncricinfo.com/ci/engine/match/1216544.html,2020,Royal Challengers Bangalore,Chennai Super Kings,145,150,Royal Challengers Bangalore,Bat,Super,8 wickets,Ruturaj Gaikwad,Dubai International Cricket Stadium,Dubai,Chennai,2020
179,https://stats.espncricinfo.com/ci/engine/match/1216541.html,2020,Mumbai Indians,Rajasthan Royals,195,196,Mumbai Indians,Bat,Royals,8 wickets,Ben Stokes,Zayed Cricket Stadium,Abu Dhabi,Rajasthan,2020
180,https://stats.espncricinfo.com/ci/engine/match/1216520.html,2020,Kolkata Knight Riders,Kings XI Punjab,149,150,Kings XI Punjab,Field,Kings,8 wickets,Chris Gayle,Sharjah Cricket Stadium,Sharjah,Punjab,2020
181,https://stats.espncricinfo.com/ci/engine/match/1216524.html,2020,Sunrisers Hyderabad,Delhi Capitals,219,131,Delhi Capitals,Field,Sunrisers,88 runs,Wriddhiman Saha,Dubai International Cricket Stadium,Dubai,Hyderabad,2020
182,https://stats.espncricinfo.com/ci/engine/match/1216499.html,2020,Royal Challengers Bangalore,Mumbai Indians,164,166,Mumbai Indians,Field,Mumbai,5 wickets,Suryakumar Yadav,Zayed Cricket Stadium,Abu Dhabi,Mumbai,2020
183,https://stats.espncricinfo.com/ci/engine/match/1216536.html,2020,Kolkata Knight Riders,Chennai Super Kings,172,178,Chennai Super Kings,Field,Super,6 wickets,Ruturaj Gaikwad,Dubai International Cricket Stadium,Dubai,Chennai,2020
184,https://stats.espncricinfo.com/ci/engine/match/1216537.html,2020,Kings XI Punjab,Rajasthan Royals,185,186,Rajasthan Royals,Field,Royals,7 wickets,Ben Stokes,Zayed Cricket Stadium,Abu Dhabi,Rajasthan,2020
185,https://stats.espncricinfo.com/ci/engine/match/1216535.html,2020,Delhi Capitals,Mumbai Indians,110,111,Mumbai Indians,Field,Mumbai,9 wickets,Ishan Kishan,Dubai International Cricket Stadium,Dubai,Mumbai,2020
186,https://stats.espncricinfo.com/ci/engine/match/1216502.html,2020,Royal Challengers Bangalore,Sunrisers Hyderabad,120,121,Sunrisers Hyderabad,Field,Sunrisers,5 wickets,Sandeep Sharma,Sharjah Cricket Stadium,Sharjah,Hyderabad,2020
187,https://stats.espncricinfo.com/ci/engine/match/1216506.html,2020,Kings XI Punjab,Chennai Super Kings,153,154,Chennai Super Kings,Field,Super,9 wickets,Ruturaj Gaikwad,Zayed Cricket Stadium,Abu Dhabi,Chennai,2020
188,https://stats.espncricinfo.com/ci/engine/match/1216530.html,2020,Kolkata Knight Riders,Rajasthan Royals,191,131,Rajasthan Royals,Field,KKR,60 runs,Pat Cummins,Dubai International Cricket Stadium,Dubai,Kolkata,2020
189,https://stats.espncricinfo.com/ci/engine/match/1216505.html,2020,Royal Challengers Bangalore,Delhi Capitals,152,154,Delhi Capitals,Field,Capitals,6 wickets,Anrich Nortje,Zayed Cricket Stadium,Abu Dhabi,Delhi,2020
190,https://stats.espncricinfo.com/ci/engine/match/1216495.html,2020,Mumbai Indians,Sunrisers Hyderabad,149,151,Sunrisers Hyderabad,Field,Sunrisers,10 wickets,Shahbaz Nadeem,Sharjah Cricket Stadium,Sharjah,Hyderabad,2020
191,https://stats.espncricinfo.com/ci/engine/match/1237177.html,2020,Mumbai Indians,Delhi Capitals,200,143,Delhi Capitals,Field,Mumbai,57 runs,Jasprit Bumrah,Dubai International Cricket Stadium,Dubai,Mumbai,2020
192,https://stats.espncricinfo.com/ci/engine/match/1237178.html,2020,Royal Challengers Bangalore,Sunrisers Hyderabad,131,132,Sunrisers Hyderabad,Field,Sunrisers,6 wickets,Kane Williamson,Sheikh Zayed Stadium,Abu Dhabi,Hyderabad,2020
193,https://stats.espncricinfo.com/ci/engine/match/1237180.html,2020,Delhi Capitals,Sunrisers Hyderabad,189,172,Delhi Capitals,Bat,Capitals,17 runs,Marcus Stoinis,Sheikh Zayed Stadium,Abu Dhabi,Delhi,2020
194,https://stats.espncricinfo.com/ci/engine/match/1237181.html,2020,Delhi Capitals,Mumbai Indians,156,157,Delhi Capitals,Bat,Mumbai,5 wickets,Trent Boult,Dubai International Cricket Stadium,Dubai,Mumbai,2020 Final
195,https://stats.espncricinfo.com/ci/engine/match/1175356.html,2019,Royal Challengers Bangalore,Chennai Super Kings,70,71,Chennai Super Kings,Field,Super,7 wickets,Harbhajan Singh,MA Chidambaram Stadium,Chepauk,Chennai,2019
196,https://stats.espncricinfo.com/ci/engine/match/1175357.html,2019,Sunrisers Hyderabad,Kolkata Knight Riders,181,183,Kolkata Knight Riders,Field,KKR,6 wickets,Andre Russell,Eden Gardens,Kolkata,Kolkata,2019
197,https://stats.espncricinfo.com/ci/engine/match/1175358.html,2019,Delhi Capitals,Mumbai Indians,213,176,Mumbai Indians,Field,Capitals,37 runs,Rishabh Pant,Wankhede Stadium,Mumbai,Delhi,2019
198,https://stats.espncricinfo.com/ci/engine/match/1175359.html,2019,Kings XI Punjab,Rajasthan Royals,184,170,Rajasthan Royals,Field,Kings,14 runs,Chris Gayle,Sawai Mansingh Stadium,Jaipur,Punjab,2019
199,https://stats.espncricinfo.com/ci/engine/match/1175360.html,2019,Delhi Capitals,Chennai Super Kings,147,150,Delhi Capitals,Bat,Super,6 wickets,Shane Watson,Feroz Shah Kotla,Delhi,Chennai,2019
200,https://stats.espncricinfo.com/ci/engine/match/1175361.html,2019,Kolkata Knight Riders,Kings XI Punjab,218,190,Kings XI Punjab,Field,KKR,28 runs,Andre Russell,Eden Gardens,Kolkata,Kolkata,2019
201,https://stats.espncricinfo.com/ci/engine/match/1175362.html,2019,Mumbai Indians,Royal Challengers Bangalore,187,181,Royal Challengers Bangalore,Field,Mumbai,6 runs,Jasprit Bumrah,M Chinnaswamy Stadium,Bangalore,Mumbai,2019
202,https://stats.espncricinfo.com/ci/engine/match/1175363.html,2019,Rajasthan Royals,Sunrisers Hyderabad,198,201,Rajasthan Royals,Bat,Sunrisers,5 wickets,Rashid Khan,Rajiv Gandhi International Stadium,Uppal,Hyderabad,2019
203,https://stats.espncricinfo.com/ci/engine/match/1175364.html,2019,Mumbai Indians,Kings XI Punjab,176,177,Kings XI Punjab,Field,Kings,8 wickets,Mayank Agarwal,Punjab Cricket Association IS Bindra Stadium,Mohali,Punjab,2019
204,https://stats.espncricinfo.com/ci/engine/match/1175365.html,2019,Kolkata Knight Riders,Delhi Capitals,185,185,Delhi Capitals,Field,Tied,Tied,Prithvi Shaw,Feroz Shah Kotla,Delhi,Tied,2019
205,https://stats.espncricinfo.com/ci/engine/match/1175366.html,2019,Sunrisers Hyderabad,Royal Challengers Bangalore,231,113,Royal Challengers Bangalore,Field,Sunrisers,118 runs,Jonny Bairstow,Rajiv Gandhi International Stadium,Uppal,Hyderabad,2019
206,https://stats.espncricinfo.com/ci/engine/match/1175367.html,2019,Chennai Super Kings,Rajasthan Royals,175,167,Rajasthan Royals,Field,Super,8 runs,MS Dhoni,MA Chidambaram Stadium,Chepauk,Chennai,2019
207,https://stats.espncricinfo.com/ci/engine/match/1175368.html,2019,Kings XI Punjab,Delhi Capitals,166,152,Delhi Capitals,Field,Kings,14 runs,Sam Curran,Punjab Cricket Association IS Bindra Stadium,Mohali,Punjab,2019
208,https://stats.espncricinfo.com/ci/engine/match/1175369.html,2019,Royal Challengers Bangalore,Rajasthan Royals,158,164,Rajasthan Royals,Field,Royals,7 wickets,Shreyas Gopal,Sawai Mansingh Stadium,Jaipur,Rajasthan,2019
209,https://stats.espncricinfo.com/ci/engine/match/1175370.html,2019,Mumbai Indians,Chennai Super Kings,170,133,Chennai Super Kings,Field,Mumbai,37 runs,Hardik Pandya,Wankhede Stadium,Mumbai,Mumbai,2019
